Election,OfficeName,VoteFor,CandidateID,CanFirstName,CanLastName,CanAffilCommit,County,Votes,PartyName,PartyAbbrev
GP 1998,100TH REPRESENTATIVE,1,3718,GWENN,KLINGLER,,SANGAMON,10862,REPUBLICAN,REP
GP 1998,100TH REPRESENTATIVE,1,3719,DAVE,DeFRATIES,,SANGAMON,3784,DEMOCRATIC,DEM
GP 1998,101ST REPRESENTATIVE,1,3722,JULIE A.,CURRY,,MOULTRIE,1709,DEMOCRATIC,DEM
GP 1998,101ST REPRESENTATIVE,1,3722,JULIE A.,CURRY,,PIATT,732,DEMOCRATIC,DEM
GP 1998,101ST REPRESENTATIVE,1,3722,JULIE A.,CURRY,,CHAMPAIGN,277,DEMOCRATIC,DEM
GP 1998,101ST REPRESENTATIVE,1,3722,JULIE A.,CURRY,,COLES,104,DEMOCRATIC,DEM
GP 1998,101ST REPRESENTATIVE,1,3722,JULIE A.,CURRY,,DOUGLAS,69,DEMOCRATIC,DEM
GP 1998,101ST REPRESENTATIVE,1,3722,JULIE A.,CURRY,,MACON,5946,DEMOCRATIC,DEM
GP 1998,102ND REPRESENTATIVE,1,3723,N. DUANE,NOLAND,,CHRISTIAN,66,REPUBLICAN,REP
GP 1998,102ND REPRESENTATIVE,1,3723,N. DUANE,NOLAND,,CUMBERLAND,1227,REPUBLICAN,REP
GP 1998,102ND REPRESENTATIVE,1,3723,N. DUANE,NOLAND,,MACON,4434,REPUBLICAN,REP
GP 1998,102ND REPRESENTATIVE,1,3723,N. DUANE,NOLAND,,EFFINGHAM,931,REPUBLICAN,REP
GP 1998,102ND REPRESENTATIVE,1,3723,N. DUANE,NOLAND,,SHELBY,1314,REPUBLICAN,REP
GP 1998,103RD REPRESENTATIVE,1,3724,RICHARD J. (RICK),"WINKEL, JR.",,CHAMPAIGN,5580,REPUBLICAN,REP
GP 1998,103RD REPRESENTATIVE,1,3724,RICHARD J. (RICK),"WINKEL, JR.",,FORD,1056,REPUBLICAN,REP
GP 1998,103RD REPRESENTATIVE,1,3725,KATHLEEN,ENNEN,,CHAMPAIGN,3303,DEMOCRATIC,DEM
GP 1998,103RD REPRESENTATIVE,1,3725,KATHLEEN,ENNEN,,FORD,132,DEMOCRATIC,DEM
GP 1998,104TH REPRESENTATIVE,1,3726,TIMOTHY V.,JOHNSON,,CHAMPAIGN,5213,REPUBLICAN,REP
GP 1998,104TH REPRESENTATIVE,1,3726,TIMOTHY V.,JOHNSON,,DOUGLAS,1034,REPUBLICAN,REP
GP 1998,104TH REPRESENTATIVE,1,3726,TIMOTHY V.,JOHNSON,,FORD,1543,REPUBLICAN,REP
GP 1998,104TH REPRESENTATIVE,1,3727,MICHAEL W.,FRERICHS,,CHAMPAIGN,2754,DEMOCRATIC,DEM
GP 1998,104TH REPRESENTATIVE,1,3727,MICHAEL W.,FRERICHS,,DOUGLAS,520,DEMOCRATIC,DEM
GP 1998,104TH REPRESENTATIVE,1,3727,MICHAEL W.,FRERICHS,,FORD,77,DEMOCRATIC,DEM
GP 1998,105TH REPRESENTATIVE,1,3728,"WILLIAM B. ""BILL""",BLACK,,IROQUOIS,2582,REPUBLICAN,REP
GP 1998,105TH REPRESENTATIVE,1,3728,"WILLIAM B. ""BILL""",BLACK,,VERMILION,5763,REPUBLICAN,REP
GP 1998,106TH REPRESENTATIVE,1,3729,DALE A.,RIGHTER,,CLARK,1698,REPUBLICAN,REP
GP 1998,106TH REPRESENTATIVE,1,3729,DALE A.,RIGHTER,,COLES,4102,REPUBLICAN,REP
GP 1998,106TH REPRESENTATIVE,1,3729,DALE A.,RIGHTER,,DOUGLAS,158,REPUBLICAN,REP
GP 1998,106TH REPRESENTATIVE,1,3729,DALE A.,RIGHTER,,EDGAR,1556,REPUBLICAN,REP
GP 1998,106TH REPRESENTATIVE,1,3729,DALE A.,RIGHTER,,VERMILION,502,REPUBLICAN,REP
GP 1998,106TH REPRESENTATIVE,1,3730,CAROLYN BROWN,HODGE,,CLARK,1417,DEMOCRATIC,DEM
GP 1998,106TH REPRESENTATIVE,1,3730,CAROLYN BROWN,HODGE,,COLES,3121,DEMOCRATIC,DEM
GP 1998,106TH REPRESENTATIVE,1,3730,CAROLYN BROWN,HODGE,,DOUGLAS,64,DEMOCRATIC,DEM
GP 1998,106TH REPRESENTATIVE,1,3730,CAROLYN BROWN,HODGE,,EDGAR,1059,DEMOCRATIC,DEM
GP 1998,106TH REPRESENTATIVE,1,3730,CAROLYN BROWN,HODGE,,VERMILION,433,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3731,JOHN O.,JONES,,LAWRENCE,138,REPUBLICAN,REP
GP 1998,107TH REPRESENTATIVE,1,3731,JOHN O.,JONES,,EDWARDS,1450,REPUBLICAN,REP
GP 1998,107TH REPRESENTATIVE,1,3731,JOHN O.,JONES,,HAMILTON,434,REPUBLICAN,REP
GP 1998,107TH REPRESENTATIVE,1,3731,JOHN O.,JONES,,WHITE,888,REPUBLICAN,REP
GP 1998,107TH REPRESENTATIVE,1,3731,JOHN O.,JONES,,WAYNE,2160,REPUBLICAN,REP
GP 1998,107TH REPRESENTATIVE,1,3731,JOHN O.,JONES,,WABASH,775,REPUBLICAN,REP
GP 1998,107TH REPRESENTATIVE,1,3731,JOHN O.,JONES,,JEFFERSON,1570,REPUBLICAN,REP
GP 1998,107TH REPRESENTATIVE,1,3732,GREG,BACKES,,LAWRENCE,105,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3732,GREG,BACKES,,EDWARDS,223,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3732,GREG,BACKES,,HAMILTON,1030,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3732,GREG,BACKES,,WHITE,1738,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3732,GREG,BACKES,,WAYNE,987,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3732,GREG,BACKES,,WABASH,768,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3732,GREG,BACKES,,JEFFERSON,2909,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3733,RICHARD,ENGLAND,,LAWRENCE,50,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3733,RICHARD,ENGLAND,,EDWARDS,216,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3733,RICHARD,ENGLAND,,HAMILTON,730,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3733,RICHARD,ENGLAND,,WHITE,911,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3733,RICHARD,ENGLAND,,WAYNE,430,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3733,RICHARD,ENGLAND,,WABASH,273,DEMOCRATIC,DEM
GP 1998,107TH REPRESENTATIVE,1,3733,RICHARD,ENGLAND,,JEFFERSON,2339,DEMOCRATIC,DEM
GP 1998,108TH REPRESENTATIVE,1,3734,"CHARLES A. ""CHUCK""",HARTKE,,JASPER,2537,DEMOCRATIC,DEM
GP 1998,108TH REPRESENTATIVE,1,3734,"CHARLES A. ""CHUCK""",HARTKE,,CLAY,1196,DEMOCRATIC,DEM
GP 1998,108TH REPRESENTATIVE,1,3734,"CHARLES A. ""CHUCK""",HARTKE,,CRAWFORD,1756,DEMOCRATIC,DEM
GP 1998,108TH REPRESENTATIVE,1,3734,"CHARLES A. ""CHUCK""",HARTKE,,LAWRENCE,1015,DEMOCRATIC,DEM
GP 1998,108TH REPRESENTATIVE,1,3734,"CHARLES A. ""CHUCK""",HARTKE,,EFFINGHAM,2473,DEMOCRATIC,DEM
GP 1998,108TH REPRESENTATIVE,1,3734,"CHARLES A. ""CHUCK""",HARTKE,,RICHLAND,1980,DEMOCRATIC,DEM
GP 1998,109TH REPRESENTATIVE,1,3735,CRAIG,ROBERTS,,BOND,709,REPUBLICAN,REP
GP 1998,109TH REPRESENTATIVE,1,3735,CRAIG,ROBERTS,,CLINTON,666,REPUBLICAN,REP
GP 1998,109TH REPRESENTATIVE,1,3735,CRAIG,ROBERTS,,FAYETTE,1593,REPUBLICAN,REP
GP 1998,109TH REPRESENTATIVE,1,3735,CRAIG,ROBERTS,,MARION,1659,REPUBLICAN,REP
GP 1998,109TH REPRESENTATIVE,1,3736,KURT,GRANBERG,,BOND,734,DEMOCRATIC,DEM
GP 1998,109TH REPRESENTATIVE,1,3736,KURT,GRANBERG,,CLINTON,895,DEMOCRATIC,DEM
GP 1998,109TH REPRESENTATIVE,1,3736,KURT,GRANBERG,,FAYETTE,1670,DEMOCRATIC,DEM
GP 1998,109TH REPRESENTATIVE,1,3736,KURT,GRANBERG,,MARION,4417,DEMOCRATIC,DEM
GP 1998,"10TH CIRCUIT- MANNING, JR. VACANCY",1,3737,ARTHUR,GREENBERG,,PEORIA,9960,REPUBLICAN,REP
GP 1998,"10TH CIRCUIT- MANNING, JR. VACANCY",1,3738,MICHAEL E.,BRANDT,,PEORIA,6276,DEMOCRATIC,DEM
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,ADAMS,4473,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,ALEXANDER,209,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,BOND,534,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MORGAN,1571,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,HARDIN,531,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,HENDERSON,416,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MOULTRIE,498,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,HENRY,2914,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,BOONE,3293,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,OGLE,2927,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,PEORIA,7098,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,BROWN,848,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,IROQUOIS,2167,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,PERRY,1140,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,BUREAU,1974,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,PIATT,922,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,JACKSON,2109,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,PIKE,1815,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,POPE,492,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CALHOUN,289,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,PULASKI,742,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CARROLL,899,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,JASPER,306,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CASS,523,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,JERSEY,1130,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,JoDAVIESS,925,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,JOHNSON,1336,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CHAMPAIGN,6197,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CHRISTIAN,1032,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CLARK,1110,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,KANE,16806,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CLAY,660,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,KANKAKEE,2431,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CLINTON,921,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,KENDALL,2993,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,COLES,2211,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,KNOX,2351,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,COOK,66622,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,LAKE,22488,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CRAWFORD,884,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,CUMBERLAND,742,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,LaSALLE,3899,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,DeKALB,2604,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,LAWRENCE,759,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,LEE,2520,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,LIVINGSTON,3601,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,DeWITT,830,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,DOUGLAS,683,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,LOGAN,3741,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MACON,3895,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MACOUPIN,1549,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,DuPAGE,39674,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,EDGAR,974,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,EDWARDS,736,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MADISON,7619,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,EFFINGHAM,1490,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,FAYETTE,1012,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MARION,1176,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,FORD,1795,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,PUTNAM,163,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,RANDOLPH,1426,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,RICHLAND,823,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MARSHALL,653,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,ROCK ISLAND,3515,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,FRANKLIN,1620,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,SALINE,1607,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MASON,700,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,FULTON,1164,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,SANGAMON,13944,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,SCHUYLER,925,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MASSAC,1287,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,GALLATIN,152,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,SCOTT,541,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,GREENE,543,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,SHELBY,917,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,GRUNDY,1488,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,STARK,366,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,McDONOUGH,1828,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,ST. CLAIR,6124,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,HAMILTON,462,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,STEPHENSON,3362,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,HANCOCK,2448,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,TAZEWELL,8686,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,McHENRY,14347,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WOODFORD,4536,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,UNION,961,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WINNEBAGO,10217,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WILLIAMSON,2740,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MENARD,1423,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WILL,14113,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MONROE,1565,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WHITESIDE,1594,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WHITE,651,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WAYNE,1549,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WASHINGTON,1135,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WARREN,1056,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,WABASH,516,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,VERMILION,3262,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MONTGOMERY,1209,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,JEFFERSON,1079,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,McLEAN,7444,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3739,PETER G.,FITZGERALD,,MERCER,689,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,ADAMS,952,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,ALEXANDER,72,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,BOND,298,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,MORGAN,1147,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,HARDIN,360,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,HENDERSON,391,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,MOULTRIE,367,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,HENRY,2515,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,BOONE,2632,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,OGLE,2561,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,PEORIA,5392,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,BROWN,321,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,IROQUOIS,2074,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,PERRY,474,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,BUREAU,2029,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,PIATT,942,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,JACKSON,855,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,PIKE,681,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,POPE,214,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CALHOUN,213,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,PULASKI,324,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CARROLL,1007,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,JASPER,203,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CASS,363,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,JERSEY,733,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,JoDAVIESS,866,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,JOHNSON,438,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CHAMPAIGN,6119,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CHRISTIAN,703,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CLARK,699,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,KANE,18762,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CLAY,323,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,KANKAKEE,2219,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CLINTON,451,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,KENDALL,3040,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,COLES,2385,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,KNOX,1862,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,COOK,88129,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,LAKE,28574,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CRAWFORD,656,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,CUMBERLAND,516,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,LaSALLE,3830,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,DeKALB,3074,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,LAWRENCE,543,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,LEE,2161,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,LIVINGSTON,3707,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,DeWITT,658,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,DOUGLAS,735,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,LOGAN,2370,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,MACON,3393,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,MACOUPIN,836,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,DuPAGE,44396,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,EDGAR,803,REPUBLICAN,REP
GP 1998,UNITED STATES SENATOR,1,3740,LOLETA,DIDRICKSON,,EDWARDS,548,REPUBLICAN,REP
