Election,OfficeName,VoteFor,CandidateID,CanFirstName,CanLastName,CanAffilCommit,County,Votes,PartyName,PartyAbbrev
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1451,BONNIE,WHEATON,,DeKALB,2152,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1451,BONNIE,WHEATON,,DuPAGE,26136,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1451,BONNIE,WHEATON,,McHENRY,11453,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1451,BONNIE,WHEATON,,STEPHENSON,2126,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1451,BONNIE,WHEATON,,LAKE,17268,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1451,BONNIE,WHEATON,,WINNEBAGO,6699,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1451,BONNIE,WHEATON,,KENDALL,2398,REPUBLICAN,REP
GP 2000,6TH CONGRESS,1,1452,HENRY J.,HYDE,,DuPAGE,26379,REPUBLICAN,REP
GP 2000,6TH CONGRESS,1,1452,HENRY J.,HYDE,,COOK,6677,REPUBLICAN,REP
GP 2000,21ST SENATE,1,1453,SCOTT K.,SUTTERLIN,,KANE,503,REPUBLICAN,REP
GP 2000,21ST SENATE,1,1453,SCOTT K.,SUTTERLIN,,DuPAGE,536,REPUBLICAN,REP
GP 2000,COOK CIRCUIT - CORBOY VACANCY,1,1454,JOYCE M.,MURPHY,,COOK,147571,DEMOCRATIC,DEM
GP 2000,88TH REPRESENTATIVE,1,1457,DAN,BRADY,,WOODFORD,387,REPUBLICAN,REP
GP 2000,88TH REPRESENTATIVE,1,1457,DAN,BRADY,,McLEAN,6300,REPUBLICAN,REP
GP 2000,COOK CIRCUIT - SINGER VACANCY,1,1460,BONNIE CAROL,McGRATH,,COOK,80578,DEMOCRATIC,DEM
GP 2000,117TH REPRESENTATIVE,1,1462,GARY F.,FORBY,,SALINE,1040,DEMOCRATIC,DEM
GP 2000,117TH REPRESENTATIVE,1,1462,GARY F.,FORBY,,WHITE,475,DEMOCRATIC,DEM
GP 2000,117TH REPRESENTATIVE,1,1462,GARY F.,FORBY,,FRANKLIN,4126,DEMOCRATIC,DEM
GP 2000,117TH REPRESENTATIVE,1,1462,GARY F.,FORBY,,GALLATIN,585,DEMOCRATIC,DEM
GP 2000,117TH REPRESENTATIVE,1,1462,GARY F.,FORBY,,WILLIAMSON,2557,DEMOCRATIC,DEM
GP 2000,117TH REPRESENTATIVE,1,1462,GARY F.,FORBY,,HAMILTON,206,DEMOCRATIC,DEM
GP 2000,1ST SUBCIRCUIT - A VACANCY,1,1463,JOHN,STEELE,,COOK,15700,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,MADISON,10168,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,ST. CLAIR,14215,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,ALEXANDER,1637,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,WILLIAMSON,1119,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,MONROE,424,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,UNION,3448,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,JACKSON,1996,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,PERRY,1333,DEMOCRATIC,DEM
GP 2000,12TH CONGRESS,1,1464,JERRY F.,COSTELLO,,RANDOLPH,2894,DEMOCRATIC,DEM
GP 2000,81ST REPRESENTATIVE,1,1465,"PATRICIA R. ""PATTI""",BELLOCK,,DuPAGE,10731,REPUBLICAN,REP
GP 2000,7TH REPRESENTATIVE,1,1466,KAREN A.,YARBROUGH,,COOK,5733,DEMOCRATIC,DEM
GP 2000,54TH REPRESENTATIVE,1,1467,"SUZANNE ""SUZIE""",BASSI,,COOK,5189,REPUBLICAN,REP
GP 2000,56TH REPRESENTATIVE,1,1468,CAROLYN H.,KRAUSE,,COOK,8193,REPUBLICAN,REP
GP 2000,10TH REPRESENTATIVE,1,1469,ANNAZETTE R.,COLLINS,,COOK,4827,DEMOCRATIC,DEM
GP 2000,9TH SUBCIRCUIT - A VACANCY,1,1471,PAUL,SABIN,,COOK,1536,DEMOCRATIC,DEM
GP 2000,68TH REPRESENTATIVE,1,1472,RONALD A.,WAIT,,BOONE,3921,REPUBLICAN,REP
GP 2000,68TH REPRESENTATIVE,1,1472,RONALD A.,WAIT,,DeKALB,830,REPUBLICAN,REP
GP 2000,68TH REPRESENTATIVE,1,1472,RONALD A.,WAIT,,WINNEBAGO,5815,REPUBLICAN,REP
GP 2000,28TH REPRESENTATIVE,1,1473,THOMAS J.,DART,,COOK,15334,DEMOCRATIC,DEM
GP 2000,10TH REPRESENTATIVE,1,1474,DOROTHY,PUGH,,COOK,1692,DEMOCRATIC,DEM
GP 2000,1ST SUBCIRCUIT - A VACANCY,1,1475,ROBERT,BALANOFF,,COOK,11430,DEMOCRATIC,DEM
GP 2000,93RD REPRESENTATIVE,1,1476,DAVID R.,LEITCH,,BUREAU,2071,REPUBLICAN,REP
GP 2000,93RD REPRESENTATIVE,1,1476,DAVID R.,LEITCH,,STARK,1215,REPUBLICAN,REP
GP 2000,93RD REPRESENTATIVE,1,1476,DAVID R.,LEITCH,,PEORIA,7133,REPUBLICAN,REP
GP 2000,93RD REPRESENTATIVE,1,1476,DAVID R.,LEITCH,,HENRY,598,REPUBLICAN,REP
GP 2000,74TH REPRESENTATIVE,1,1477,I. RONALD,LAWFER,,CARROLL,1848,REPUBLICAN,REP
GP 2000,74TH REPRESENTATIVE,1,1477,I. RONALD,LAWFER,,OGLE,515,REPUBLICAN,REP
GP 2000,74TH REPRESENTATIVE,1,1477,I. RONALD,LAWFER,,WHITESIDE,355,REPUBLICAN,REP
GP 2000,74TH REPRESENTATIVE,1,1477,I. RONALD,LAWFER,,JoDAVIESS,2571,REPUBLICAN,REP
GP 2000,74TH REPRESENTATIVE,1,1477,I. RONALD,LAWFER,,STEPHENSON,2770,REPUBLICAN,REP
GP 2000,9TH SUBCIRCUIT - A VACANCY,1,1478,PAUL WILLIAM,PLOTNICK,,COOK,2592,DEMOCRATIC,DEM
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,KANKAKEE,748,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,CHAMPAIGN,1768,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,FORD,434,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,IROQUOIS,1599,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,EDGAR,792,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,PIATT,350,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,LIVINGSTON,1847,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,VERMILION,1333,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,McLEAN,2540,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,DeWITT,808,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1479,SAMUEL Y.,EWING,,DOUGLAS,307,REPUBLICAN,REP
GP 2000,14TH SUBCIRCUIT - A VACANCY,1,1481,MAURA SLATTERY,BOYLE,,COOK,16395,DEMOCRATIC,DEM
GP 2000,13TH CONGRESS,1,1486,JUDY,BIGGERT,,DuPAGE,22214,REPUBLICAN,REP
GP 2000,13TH CONGRESS,1,1486,JUDY,BIGGERT,,COOK,3680,REPUBLICAN,REP
GP 2000,13TH CONGRESS,1,1486,JUDY,BIGGERT,,WILL,13227,REPUBLICAN,REP
GP 2000,15TH SUBCIRCUIT - KROP VACANCY,1,1487,DAVID JOSEPH,O'CONNOR,,COOK,3079,DEMOCRATIC,DEM
GP 2000,35TH REPRESENTATIVE,1,1488,WENDY,LOFTUS,,COOK,2948,REPUBLICAN,REP
GP 2000,12TH CIRCUIT - PENN VACANCY,1,1489,CATHY WINTERSTEEN,BLOCK,,WILL,11164,REPUBLICAN,REP
GP 2000,COOK CIRCUIT - GETTY VACANCY,1,1490,NANCY A.,DONAHOE,,COOK,98760,DEMOCRATIC,DEM
GP 2000,COOK CIRCUIT - MURPHY VACANCY,1,1492,JoANNE,GUILLEMETTE,,COOK,122018,DEMOCRATIC,DEM
GP 2000,40TH REPRESENTATIVE,1,1493,"RANDALL M. ""RANDY""",HULTGREN,,DuPAGE,13173,REPUBLICAN,REP
GP 2000,43RD REPRESENTATIVE,1,1494,WILLIAM A.,O'CONNOR,,COOK,6334,REPUBLICAN,REP
GP 2000,65TH REPRESENTATIVE,1,1495,PATRICIA REID,LINDNER,,KANE,9134,REPUBLICAN,REP
GP 2000,65TH REPRESENTATIVE,1,1495,PATRICIA REID,LINDNER,,DeKALB,231,REPUBLICAN,REP
GP 2000,47TH REPRESENTATIVE,1,1496,EILEEN,LYONS,,COOK,4061,REPUBLICAN,REP
GP 2000,COOK CIRCUIT - GREEN VACANCY,1,1497,WILLIAM J.,FROST,,COOK,57647,DEMOCRATIC,DEM
GP 2000,117TH REPRESENTATIVE,1,1503,JACK,WOOLARD,,SALINE,508,REPUBLICAN,REP
GP 2000,117TH REPRESENTATIVE,1,1503,JACK,WOOLARD,,WHITE,133,REPUBLICAN,REP
GP 2000,117TH REPRESENTATIVE,1,1503,JACK,WOOLARD,,FRANKLIN,1521,REPUBLICAN,REP
GP 2000,117TH REPRESENTATIVE,1,1503,JACK,WOOLARD,,GALLATIN,154,REPUBLICAN,REP
GP 2000,117TH REPRESENTATIVE,1,1503,JACK,WOOLARD,,WILLIAMSON,1246,REPUBLICAN,REP
GP 2000,117TH REPRESENTATIVE,1,1503,JACK,WOOLARD,,HAMILTON,105,REPUBLICAN,REP
GP 2000,51ST REPRESENTATIVE,1,1504,SIDNEY H.,MATHIAS,,COOK,1362,REPUBLICAN,REP
GP 2000,51ST REPRESENTATIVE,1,1504,SIDNEY H.,MATHIAS,,LAKE,4900,REPUBLICAN,REP
GP 2000,102ND REPRESENTATIVE,1,1505,BILL,MITCHELL,,SHELBY,1788,REPUBLICAN,REP
GP 2000,102ND REPRESENTATIVE,1,1505,BILL,MITCHELL,,EFFINGHAM,1154,REPUBLICAN,REP
GP 2000,102ND REPRESENTATIVE,1,1505,BILL,MITCHELL,,MACON,3715,REPUBLICAN,REP
GP 2000,102ND REPRESENTATIVE,1,1505,BILL,MITCHELL,,CUMBERLAND,913,REPUBLICAN,REP
GP 2000,102ND REPRESENTATIVE,1,1505,BILL,MITCHELL,,CHRISTIAN,59,REPUBLICAN,REP
GP 2000,14TH REPRESENTATIVE,1,1506,STEVE,MISITI,,COOK,2159,DEMOCRATIC,DEM
GP 2000,94TH REPRESENTATIVE,1,1507,DONALD L.,MOFFITT,,BUREAU,51,REPUBLICAN,REP
GP 2000,94TH REPRESENTATIVE,1,1507,DONALD L.,MOFFITT,,WARREN,1750,REPUBLICAN,REP
GP 2000,94TH REPRESENTATIVE,1,1507,DONALD L.,MOFFITT,,KNOX,3799,REPUBLICAN,REP
GP 2000,94TH REPRESENTATIVE,1,1507,DONALD L.,MOFFITT,,HENRY,1820,REPUBLICAN,REP
GP 2000,38TH REPRESENTATIVE,1,1509,RENÉE,KOSEL,,WILL,7440,REPUBLICAN,REP
GP 2000,38TH REPRESENTATIVE,1,1509,RENÉE,KOSEL,,COOK,1701,REPUBLICAN,REP
GP 2000,22ND REPRESENTATIVE,1,1510,TERRENCE F.,GOGGIN,,COOK,958,REPUBLICAN,REP
GP 2000,64TH REPRESENTATIVE,1,1511,ROSEMARY,KURTZ,,McHENRY,9324,REPUBLICAN,REP
GP 2000,64TH REPRESENTATIVE,1,1511,ROSEMARY,KURTZ,,COOK,616,REPUBLICAN,REP
GP 2000,61ST REPRESENTATIVE,1,1512,ANDREA S.,MOORE,,LAKE,10203,REPUBLICAN,REP
GP 2000,63RD REPRESENTATIVE,1,1513,TOM,SALVI,,McHENRY,9896,REPUBLICAN,REP
GP 2000,55TH REPRESENTATIVE,1,1515,ROSEMARY,MULLIGAN,,COOK,4588,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,MORGAN,525,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,HENDERSON,615,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,BROWN,637,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,CASS,405,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,SCOTT,383,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,SCHUYLER,1303,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,HANCOCK,663,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,McDONOUGH,3815,REPUBLICAN,REP
GP 2000,95TH REPRESENTATIVE,1,1516,"RICHARD P. ""RICH""",MYERS,,FULTON,244,REPUBLICAN,REP
GP 2000,59TH REPRESENTATIVE,1,1518,CESILIE,PRICE,,LAKE,5319,REPUBLICAN,REP
GP 2000,50TH REPRESENTATIVE,1,1519,"THOMAS L. ""TOM""",JOHNSON,,KANE,3696,REPUBLICAN,REP
GP 2000,50TH REPRESENTATIVE,1,1519,"THOMAS L. ""TOM""",JOHNSON,,DuPAGE,5347,REPUBLICAN,REP
GP 2000,107TH REPRESENTATIVE,1,1521,JOHN O.,JONES,,JEFFERSON,1685,REPUBLICAN,REP
GP 2000,107TH REPRESENTATIVE,1,1521,JOHN O.,JONES,,EDWARDS,1211,REPUBLICAN,REP
GP 2000,107TH REPRESENTATIVE,1,1521,JOHN O.,JONES,,WABASH,1152,REPUBLICAN,REP
GP 2000,107TH REPRESENTATIVE,1,1521,JOHN O.,JONES,,LAWRENCE,184,REPUBLICAN,REP
GP 2000,107TH REPRESENTATIVE,1,1521,JOHN O.,JONES,,WAYNE,1297,REPUBLICAN,REP
GP 2000,107TH REPRESENTATIVE,1,1521,JOHN O.,JONES,,WHITE,770,REPUBLICAN,REP
GP 2000,107TH REPRESENTATIVE,1,1521,JOHN O.,JONES,,HAMILTON,552,REPUBLICAN,REP
GP 2000,112TH REPRESENTATIVE,1,1522,"VIRGINIA ""GINNY""",RYAN,,MADISON,1903,REPUBLICAN,REP
GP 2000,112TH REPRESENTATIVE,1,1522,"VIRGINIA ""GINNY""",RYAN,,ST. CLAIR,1522,REPUBLICAN,REP
GP 2000,COOK CIRCUIT - GREEN VACANCY,1,1523,KAREN G.,SHIELDS,,COOK,76413,DEMOCRATIC,DEM
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,DOUGLAS,2333,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,KANKAKEE,505,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,CHAMPAIGN,12579,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,FORD,2142,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,IROQUOIS,2271,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,EDGAR,770,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,PIATT,1108,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,LIVINGSTON,1164,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,VERMILION,3584,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,McLEAN,3866,REPUBLICAN,REP
GP 2000,15TH CONGRESS,1,1524,TIM,JOHNSON,,DeWITT,1163,REPUBLICAN,REP
GP 2000,14TH REPRESENTATIVE,1,1525,FRANK,COCONATE,,COOK,6224,DEMOCRATIC,DEM
GP 2000,12TH SENATE,1,1526,ROBERT S.,MOLARO,,COOK,11754,DEMOCRATIC,DEM
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,CARROLL,813,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,OGLE,2886,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,BOONE,1702,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,LEE,1722,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,JoDAVIESS,1126,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,KANE,16217,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,DeKALB,1991,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,DuPAGE,38370,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,McHENRY,14656,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,STEPHENSON,2261,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,LAKE,23859,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,WINNEBAGO,9363,REPUBLICAN,REP
GP 2000,2ND SUPREME - NICKELS VACANCY,1,1527,BOB,THOMAS,,KENDALL,2020,REPUBLICAN,REP
GP 2000,1ST CONGRESS,1,1528,BARACK,OBAMA,,COOK,29649,DEMOCRATIC,DEM
GP 2000,66TH REPRESENTATIVE,1,1530,DOUGLAS L.,HOEFT,,KANE,3690,REPUBLICAN,REP
GP 2000,66TH REPRESENTATIVE,1,1530,DOUGLAS L.,HOEFT,,COOK,1949,REPUBLICAN,REP
GP 2000,49TH REPRESENTATIVE,1,1532,CAROLE,PANKAU,,DuPAGE,2987,REPUBLICAN,REP
GP 2000,49TH REPRESENTATIVE,1,1532,CAROLE,PANKAU,,COOK,1309,REPUBLICAN,REP
GP 2000,44TH REPRESENTATIVE,1,1534,JAMES B.,DURKIN,,DuPAGE,2741,REPUBLICAN,REP
GP 2000,44TH REPRESENTATIVE,1,1534,JAMES B.,DURKIN,,COOK,2217,REPUBLICAN,REP
GP 2000,10TH CONGRESS,1,1535,MARK STEVEN,KIRK,,COOK,10113,REPUBLICAN,REP
GP 2000,10TH CONGRESS,1,1535,MARK STEVEN,KIRK,,LAKE,9604,REPUBLICAN,REP
GP 2000,1ST CONGRESS,1,1536,GEORGE C.,ROBY,,COOK,1501,DEMOCRATIC,DEM
GP 2000,18TH SENATE,1,1537,RICK,RYAN,,COOK,8240,DEMOCRATIC,DEM
GP 2000,5TH SUBCIRCUIT - A VACANCY,1,1538,PAULA M.,LINGO,,COOK,4104,DEMOCRATIC,DEM
GP 2000,63RD REPRESENTATIVE,1,1539,STEVEN ROBERT,VERR,,McHENRY,4308,REPUBLICAN,REP
GP 2000,46TH REPRESENTATIVE,1,1540,LEE A.,DANIELS,,DuPAGE,7358,REPUBLICAN,REP
GP 2000,46TH REPRESENTATIVE,1,1540,LEE A.,DANIELS,,COOK,117,REPUBLICAN,REP
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,BUREAU,1183,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,KANKAKEE,1747,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,TAZEWELL,1943,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,IROQUOIS,384,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,MARSHALL,138,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,HENDERSON,186,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,LaSALLE,3344,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,WARREN,132,DEMOCRATIC,DEM
GP 2000,3RD APPELLATE - McCUSKEY VACANCY,1,1541,TOM,DUNN,,GRUNDY,809,DEMOCRATIC,DEM
