Election,OfficeName,VoteFor,CandidateID,CanFirstName,CanLastName,CanAffilCommit,County,Votes,PartyName,PartyAbbrev
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,HENRY,7013,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MERCER,2737,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,KENDALL,11045,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,LAKE,77511,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WINNEBAGO,32520,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CALHOUN,729,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,ALEXANDER,948,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MARION,4978,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WILLIAMSON,8856,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,VERMILION,9436,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,JACKSON,6109,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WILL,65764,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,PULASKI,1129,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,SCHUYLER,1563,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,SCOTT,947,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,LAWRENCE,2569,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,LOGAN,4813,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,McLEAN,19701,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,GALLATIN,818,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,HANCOCK,3420,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,JEFFERSON,5227,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CUMBERLAND,1807,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,DeWITT,2258,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,DuPAGE,147227,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,GRUNDY,5700,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,COOK,365335,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,BOND,2472,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,SANGAMON,32616,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,STARK,1114,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,ST. CLAIR,24772,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MONROE,5162,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,OGLE,7673,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,PUTNAM,951,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MASON,1887,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,KANE,52770,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MASSAC,2267,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WARREN,2792,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,KNOX,7164,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MADISON,29644,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,PEORIA,22920,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,PIKE,2790,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WABASH,2287,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MACON,13728,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,McHENRY,38394,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MOULTRIE,1828,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,FRANKLIN,4519,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,FULTON,3912,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,LaSALLE,13173,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,ADAMS,9974,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CHRISTIAN,4012,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,FAYETTE,3387,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WAYNE,4095,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WHITESIDE,7303,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,ROCK ISLAND,15096,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,POPE,867,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,UNION,2531,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WASHINGTON,3103,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,SALINE,3597,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,STEPHENSON,6914,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,TAZEWELL,19129,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MACOUPIN,5516,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MONTGOMERY,3337,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,RICHLAND,2995,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,HARDIN,883,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,HENDERSON,1283,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,LEE,5357,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,EDGAR,3395,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,GREENE,1966,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,JoDAVIESS,4232,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CRAWFORD,3465,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,DeKALB,10718,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,DOUGLAS,2705,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CHAMPAIGN,21142,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CLARK,3351,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,COLES,6427,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,BOONE,5565,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CARROLL,2950,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CASS,1990,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MENARD,2495,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,RANDOLPH,4249,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,JERSEY,2959,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,IROQUOIS,5868,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,LIVINGSTON,6278,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MARSHALL,1987,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,EDWARDS,1593,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,EFFINGHAM,6023,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,HAMILTON,1455,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WHITE,2828,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,WOODFORD,7235,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,BUREAU,5351,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,PERRY,3057,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,PIATT,2612,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,SHELBY,3207,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,JOHNSON,2369,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,KANKAKEE,11550,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,MORGAN,4704,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,FORD,2399,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,McDONOUGH,4594,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,JASPER,1868,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,BROWN,844,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CLAY,2460,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6452,JIM,DURKIN,,CLINTON,5438,REPUBLICAN,REP
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,HENRY,8961,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MERCER,3872,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,KENDALL,8471,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,LAKE,92936,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WINNEBAGO,42442,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CALHOUN,1438,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,ALEXANDER,1892,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MARION,7617,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WILLIAMSON,11498,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,VERMILION,13966,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,JACKSON,9420,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WILL,75814,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,PULASKI,1535,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,SCHUYLER,2054,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,SCOTT,1357,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,LAWRENCE,2509,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,LOGAN,5978,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,McLEAN,21568,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,GALLATIN,2078,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,HANCOCK,4304,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,JEFFERSON,7416,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CUMBERLAND,2092,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,DeWITT,3055,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,DuPAGE,119485,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,GRUNDY,7408,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,COOK,953233,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,BOND,3048,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,SANGAMON,46943,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,STARK,1097,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,ST. CLAIR,39848,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MONROE,4858,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,OGLE,7134,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,PUTNAM,1557,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MASON,3835,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,KANE,50086,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MASSAC,2782,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WARREN,3115,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,KNOX,10912,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MADISON,46786,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,PEORIA,31197,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,PIKE,4066,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WABASH,1734,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MACON,23179,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,McHENRY,35820,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MOULTRIE,3189,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,FRANKLIN,9646,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,FULTON,8607,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,LaSALLE,22710,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,ADAMS,14353,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CHRISTIAN,7930,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,FAYETTE,4338,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WAYNE,2745,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WHITESIDE,9079,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,ROCK ISLAND,26998,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,POPE,1051,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,UNION,3989,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WASHINGTON,2611,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,SALINE,5750,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,STEPHENSON,6656,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,TAZEWELL,20755,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MACOUPIN,10002,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MONTGOMERY,6678,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,RICHLAND,2654,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,HARDIN,1269,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,HENDERSON,1811,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,LEE,6037,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,EDGAR,3860,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,GREENE,2763,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,JoDAVIESS,3583,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CRAWFORD,3386,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,DeKALB,13040,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,DOUGLAS,3312,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CHAMPAIGN,30302,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CLARK,2792,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,COLES,8118,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,BOONE,5391,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CARROLL,2771,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CASS,3248,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MENARD,3024,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,RANDOLPH,6727,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,JERSEY,4426,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,IROQUOIS,4372,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,LIVINGSTON,5157,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MARSHALL,2688,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,EDWARDS,908,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,EFFINGHAM,6003,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,HAMILTON,2472,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WHITE,3505,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,WOODFORD,5150,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,BUREAU,7482,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,PERRY,5051,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,PIATT,3603,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,SHELBY,4900,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,JOHNSON,2145,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,KANKAKEE,16805,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,MORGAN,7130,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,FORD,2202,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,McDONOUGH,5901,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,JASPER,2021,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,BROWN,1306,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CLAY,2543,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,6453,RICHARD J.,DURBIN,,CLINTON,6425,DEMOCRATIC,DEM
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,HENRY,271,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,MERCER,138,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,KENDALL,425,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,LAKE,2830,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,WINNEBAGO,1693,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,CALHOUN,39,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,ALEXANDER,62,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,MARION,244,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,WILLIAMSON,327,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,VERMILION,453,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,JACKSON,386,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,WILL,2532,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,PULASKI,43,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,SCHUYLER,58,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,SCOTT,29,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,LAWRENCE,137,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,LOGAN,160,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,McLEAN,689,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,GALLATIN,51,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,HANCOCK,157,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,JEFFERSON,188,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,CUMBERLAND,88,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,DeWITT,80,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,DuPAGE,4361,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,GRUNDY,239,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,COOK,18868,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,BOND,110,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,SANGAMON,944,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,STARK,48,LIBERTARIAN,LIB
GE 2002,UNITED STATES SENATOR,1,7245,STEVEN,BURGAUER,,ST. CLAIR,1069,LIBERTARIAN,LIB
