Election,OfficeName,VoteFor,CandidateID,CanFirstName,CanLastName,CanAffilCommit,County,Votes,PartyName,PartyAbbrev
GP 2002,57TH SENATE,1,5899,KARRON A.,WATERS,,MADISON,296,REPUBLICAN,REP
GP 2002,57TH SENATE,1,5899,KARRON A.,WATERS,,ST. CLAIR,3904,REPUBLICAN,REP
GP 2002,1ST APPELLATE - RAKOWSKI VACANCY,1,5900,THOMAS H.,FEGAN,,COOK,94101,DEMOCRATIC,DEM
GP 2002,13TH REPRESENTATIVE,1,5901,KIRSTEN M.,CURLEY,,COOK,3769,DEMOCRATIC,DEM
GP 2002,7TH SUBCIRCUIT - A VACANCY,1,5902,JOSEPH E.,KEATING,,COOK,5212,DEMOCRATIC,DEM
GP 2002,5TH CONGRESS,1,5903,WILLIAM F.,HURLEY,,COOK,5678,REPUBLICAN,REP
GP 2002,8TH SUBCIRCUIT - A VACANCY,1,5905,KATHLEEN MARIE,BURKE,,COOK,7493,DEMOCRATIC,DEM
GP 2002,52ND REPRESENTATIVE,1,5906,PETER D.,MICHLING,,COOK,304,REPUBLICAN,REP
GP 2002,52ND REPRESENTATIVE,1,5906,PETER D.,MICHLING,,LAKE,1730,REPUBLICAN,REP
GP 2002,52ND REPRESENTATIVE,1,5906,PETER D.,MICHLING,,McHENRY,2251,REPUBLICAN,REP
GP 2002,99TH REPRESENTATIVE,1,5907,RAYMOND,POE,,SANGAMON,12245,REPUBLICAN,REP
GP 2002,115TH REPRESENTATIVE,1,5910,GERALD,DEERING,,CLINTON,154,DEMOCRATIC,DEM
GP 2002,115TH REPRESENTATIVE,1,5910,GERALD,DEERING,,WASHINGTON,902,DEMOCRATIC,DEM
GP 2002,115TH REPRESENTATIVE,1,5910,GERALD,DEERING,,UNION,777,DEMOCRATIC,DEM
GP 2002,115TH REPRESENTATIVE,1,5910,GERALD,DEERING,,PERRY,1927,DEMOCRATIC,DEM
GP 2002,115TH REPRESENTATIVE,1,5910,GERALD,DEERING,,JACKSON,3634,DEMOCRATIC,DEM
GP 2002,102ND REPRESENTATIVE,1,5911,JEFFREY A.,HURST,,FAYETTE,1266,DEMOCRATIC,DEM
GP 2002,102ND REPRESENTATIVE,1,5911,JEFFREY A.,HURST,,CLINTON,254,DEMOCRATIC,DEM
GP 2002,102ND REPRESENTATIVE,1,5911,JEFFREY A.,HURST,,SHELBY,461,DEMOCRATIC,DEM
GP 2002,102ND REPRESENTATIVE,1,5911,JEFFREY A.,HURST,,EFFINGHAM,269,DEMOCRATIC,DEM
GP 2002,102ND REPRESENTATIVE,1,5911,JEFFREY A.,HURST,,BOND,900,DEMOCRATIC,DEM
GP 2002,102ND REPRESENTATIVE,1,5911,JEFFREY A.,HURST,,MADISON,1396,DEMOCRATIC,DEM
GP 2002,102ND REPRESENTATIVE,1,5911,JEFFREY A.,HURST,,ST. CLAIR,809,DEMOCRATIC,DEM
GP 2002,5TH CONGRESS,1,5912,JOSEPH,SLOVINEC,,COOK,953,DEMOCRATIC,DEM
GP 2002,30TH REPRESENTATIVE,1,5913,KEVIN J.,WHITNEY,,COOK,986,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,BUREAU,556,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,IROQUOIS,253,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,MARSHALL,179,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,KANKAKEE,1249,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,TAZEWELL,2447,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,WHITESIDE,848,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,FULTON,1352,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,HANCOCK,95,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,KNOX,509,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,McDONOUGH,195,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,WILL,7550,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,PEORIA,4082,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,LaSALLE,1648,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,ROCK ISLAND,3209,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,WARREN,113,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,STARK,88,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,GRUNDY,517,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,HENDERSON,103,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,HENRY,493,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,MERCER,265,DEMOCRATIC,DEM
GP 2002,3RD APPELLATE - BRESLIN VACANCY,1,5915,ROBERT W.,BOUCHER,,PUTNAM,177,DEMOCRATIC,DEM
GP 2002,28TH REPRESENTATIVE,1,5916,DERRICK C.,DAVIS,,COOK,4976,DEMOCRATIC,DEM
GP 2002,1ST APPELLATE - RAKOWSKI VACANCY,1,5918,AURELIA MARIE,PUCINSKI,,COOK,134726,REPUBLICAN,REP
GP 2002,44TH SENATE,1,5920,GERALD A.,BRADLEY,,TAZEWELL,1390,DEMOCRATIC,DEM
GP 2002,44TH SENATE,1,5920,GERALD A.,BRADLEY,,DeWITT,660,DEMOCRATIC,DEM
GP 2002,44TH SENATE,1,5920,GERALD A.,BRADLEY,,MACON,2341,DEMOCRATIC,DEM
GP 2002,44TH SENATE,1,5920,GERALD A.,BRADLEY,,CHRISTIAN,757,DEMOCRATIC,DEM
GP 2002,44TH SENATE,1,5920,GERALD A.,BRADLEY,,LOGAN,518,DEMOCRATIC,DEM
GP 2002,44TH SENATE,1,5920,GERALD A.,BRADLEY,,McLEAN,3879,DEMOCRATIC,DEM
GP 2002,44TH SENATE,1,5920,GERALD A.,BRADLEY,,SANGAMON,537,DEMOCRATIC,DEM
GP 2002,2ND STATE CENTRAL COMMITTEEWOMAN,1,5923,QUEEN SISTER GEORZETTA,DELONEY,,COOK,15243,DEMOCRATIC,DEM
GP 2002,2ND STATE CENTRAL COMMITTEEWOMAN,1,5923,QUEEN SISTER GEORZETTA,DELONEY,,WILL,281,DEMOCRATIC,DEM
GP 2002,10TH REPRESENTATIVE,1,5926,JOSEPH WILLIAM,SNEED,,COOK,3093,DEMOCRATIC,DEM
GP 2002,5TH CONGRESS,1,5927,RAY (THE ANGEL),LEAR,,COOK,1094,DEMOCRATIC,DEM
GP 2002,3RD SENATE,1,5929,GALEN L.,McGEE,,COOK,1594,DEMOCRATIC,DEM
GP 2002,55TH REPRESENTATIVE,1,5931,RANDY,RAMEY,,COOK,372,REPUBLICAN,REP
GP 2002,55TH REPRESENTATIVE,1,5931,RANDY,RAMEY,,DuPAGE,2112,REPUBLICAN,REP
GP 2002,55TH REPRESENTATIVE,1,5931,RANDY,RAMEY,,KANE,1025,REPUBLICAN,REP
GP 2002,4TH STATE CENTRAL COMMITTEEMAN,1,5932,"ANTONIO ""TONY""",MUNOZ,,COOK,28357,DEMOCRATIC,DEM
GP 2002,1ST SENATE,1,5933,"ANTONIO ""TONY""",MUNOZ,,COOK,14668,DEMOCRATIC,DEM
GP 2002,16TH SENATE,1,5934,"MELVIN ""MEL""",CALDWELL,,COOK,5891,DEMOCRATIC,DEM
GP 2002,50TH SENATE,1,5935,DON,TRACY,,MENARD,517,DEMOCRATIC,DEM
GP 2002,50TH SENATE,1,5935,DON,TRACY,,LOGAN,512,DEMOCRATIC,DEM
GP 2002,50TH SENATE,1,5935,DON,TRACY,,SANGAMON,11180,DEMOCRATIC,DEM
GP 2002,7TH SUBCIRCUIT - A VACANCY,1,5936,ANTHONY LYNN,BURRELL,,COOK,17673,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,FAYETTE,1288,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,CLINTON,249,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,SHELBY,984,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,EFFINGHAM,266,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,BOND,892,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,MACON,6620,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,MOULTRIE,1397,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,MADISON,1358,DEMOCRATIC,DEM
GP 2002,51ST SENATE,1,5937,JOHN F.,DUNN,,ST. CLAIR,809,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,BROWN,405,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,SCHUYLER,486,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,HENDERSON,532,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,MASON,1956,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,MERCER,98,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,PIKE,243,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,FULTON,716,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,CASS,996,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,HANCOCK,1255,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,McDONOUGH,1191,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,SCOTT,287,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,ADAMS,4323,DEMOCRATIC,DEM
GP 2002,47TH SENATE,1,5939,JOHN M.,SULLIVAN,,WARREN,717,DEMOCRATIC,DEM
GP 2002,12TH SENATE,1,5940,MARTIN A.,SANDOVAL,,COOK,13205,DEMOCRATIC,DEM
GP 2002,3RD SENATE,1,5944,HAL,BASKIN,,COOK,2088,DEMOCRATIC,DEM
GP 2002,6TH REPRESENTATIVE,1,5945,KEITH,HARRIS,,COOK,835,DEMOCRATIC,DEM
GP 2002,11TH SENATE,1,5946,ROBERT M.,RAICA,,COOK,3386,REPUBLICAN,REP
GP 2002,51ST REPRESENTATIVE,1,5950,MARILYN,SINDLES,,COOK,17,REPUBLICAN,REP
GP 2002,51ST REPRESENTATIVE,1,5950,MARILYN,SINDLES,,LAKE,6532,REPUBLICAN,REP
GP 2002,59TH REPRESENTATIVE,1,5953,ROGER L.,BYRNE,,COOK,507,REPUBLICAN,REP
GP 2002,59TH REPRESENTATIVE,1,5953,ROGER L.,BYRNE,,LAKE,5457,REPUBLICAN,REP
GP 2002,62ND REPRESENTATIVE,1,5954,ROBERT W.,CHURCHILL,,LAKE,5065,REPUBLICAN,REP
GP 2002,7TH SUBCIRCUIT - A VACANCY,1,5955,SUSAN,SALITA,,COOK,8168,DEMOCRATIC,DEM
GP 2002,67TH REPRESENTATIVE,1,5957,GLORIA CARDENAS,CUDIA,,WINNEBAGO,2829,REPUBLICAN,REP
GP 2002,68TH REPRESENTATIVE,1,5958,DAVE,WINTERS,,WINNEBAGO,8974,REPUBLICAN,REP
GP 2002,10TH REPRESENTATIVE,1,5959,JULIUS D.,PENN,,COOK,855,DEMOCRATIC,DEM
GP 2002,21ST REPRESENTATIVE,1,5960,RANDY,KANTNER,,COOK,2066,REPUBLICAN,REP
GP 2002,114TH REPRESENTATIVE,1,5961,MARCY L.,BURRELSMAN,,MADISON,16,REPUBLICAN,REP
GP 2002,114TH REPRESENTATIVE,1,5961,MARCY L.,BURRELSMAN,,ST. CLAIR,1978,REPUBLICAN,REP
GP 2002,112TH REPRESENTATIVE,1,5963,T. ALLEN,WRIGHT,,MADISON,3192,REPUBLICAN,REP
GP 2002,112TH REPRESENTATIVE,1,5963,T. ALLEN,WRIGHT,,ST. CLAIR,467,REPUBLICAN,REP
GP 2002,5TH CONGRESS,1,5964,GENE,URBASZEWSKI,,COOK,2632,REPUBLICAN,REP
GP 2002,7TH STATE CENTRAL COMMITTEEWOMAN,1,5966,GEORGIA,CLAYTON,,COOK,10315,DEMOCRATIC,DEM
GP 2002,5TH SENATE,1,5967,JOHNNIE,DAVIS,,COOK,1892,DEMOCRATIC,DEM
GP 2002,117TH REPRESENTATIVE,1,5968,JACK,WOOLARD,,HAMILTON,307,REPUBLICAN,REP
GP 2002,117TH REPRESENTATIVE,1,5968,JACK,WOOLARD,,FRANKLIN,2028,REPUBLICAN,REP
GP 2002,117TH REPRESENTATIVE,1,5968,JACK,WOOLARD,,WILLIAMSON,3131,REPUBLICAN,REP
GP 2002,4TH CONGRESS,1,5971,"ANTHONY J. ""TONY""",LOPEZ-CISNEROS,,COOK,5721,REPUBLICAN,REP
GP 2002,15TH SUBCIRCUIT - A VACANCY,1,5973,RALPH JAMES,KRZANOWSKI,,COOK,1817,DEMOCRATIC,DEM
GP 2002,6TH REPRESENTATIVE,1,5974,BRIAN,KENNER,,COOK,947,DEMOCRATIC,DEM
GP 2002,5TH REPRESENTATIVE,1,5975,ANDREW,BORON,,COOK,1637,DEMOCRATIC,DEM
GP 2002,5TH STATE CENTRAL COMMITTEEMAN,1,5978,JOHN P.,JOYCE,,COOK,27365,DEMOCRATIC,DEM
GP 2002,15TH SUBCIRCUIT - A VACANCY,1,5979,RICHARD G.,"CRUSOR, II",,COOK,783,DEMOCRATIC,DEM
GP 2002,4TH SUBCIRCUIT - A VACANCY,1,5980,PAUL,KERPAN,,COOK,4613,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,BROWN,134,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,BUREAU,644,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,FAYETTE,644,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,IROQUOIS,1360,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,CLARK,1128,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,CLAY,404,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,CLINTON,689,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,HAMILTON,182,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,MARSHALL,175,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,DeWITT,1065,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,GREENE,432,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,GRUNDY,989,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,HENDERSON,126,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,SHELBY,520,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,WOODFORD,1081,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,CARROLL,1052,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,KANKAKEE,2582,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,EDGAR,1039,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,SCHUYLER,245,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,EFFINGHAM,1089,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,TAZEWELL,1720,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,PIATT,836,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,COLES,1073,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,RANDOLPH,413,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,HARDIN,185,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,STARK,51,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,JOHNSON,350,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,BOND,333,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,BOONE,1750,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,HENRY,640,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,JEFFERSON,514,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,JERSEY,567,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,LAWRENCE,789,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,JoDAVIESS,979,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,LEE,1131,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,MACON,2514,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,MACOUPIN,679,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,MASON,369,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,MERCER,240,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,MONTGOMERY,510,REPUBLICAN,REP
GP 2002,LIEUTENANT GOVERNOR,1,5981,WILLIAM A.,O'CONNOR,,POPE,218,REPUBLICAN,REP
